mag_r,u-g,g-r,r-i,i-z,z_spec
1.3612790000000001,0.49398400000000003,-0.11282400000000001,1.751279,1.2287370000000002,0.677333
-0.757538,0.382835,-0.355538,-0.727015,-0.137746,0.165129
0.9283469999999999,-0.387935,0.285129,0.6759609999999999,0.702708,0.528516
0.011297,0.778118,0.630269,-0.098489,0.35453,0.319351
1.038189,1.306114,0.686669,0.45786099999999996,0.364322,0.473983
-0.905539,-0.6770729999999999,-1.994103,-1.5814540000000001,-0.8988790000000001,0.048530000000000004
0.558844,-0.441717,0.669271,0.267167,0.710097,0.437514
0.9880200000000001,-1.67855,-0.579994,0.40730700000000003,0.270419,0.761514
-0.8636860000000001,-0.369756,-1.36604,-1.054445,-0.437104,0.039101
0.7789699999999999,-0.518265,-2.056643,1.3354139999999999,0.57012,0.776914
-0.839282,0.149607,-0.743897,-0.893608,-0.12540199999999999,0.095716
0.8521190000000001,-1.410392,1.80023,1.425023,0.662081,0.546599
-0.8871450000000001,0.384575,0.216698,-0.332988,0.009316,0.255324
0.7386119999999999,0.490821,-0.9927799999999999,0.101212,-21.530392000000003,0.53733
1.217758,-0.44260299999999997,1.9786529999999998,2.019429,1.2360950000000002,0.689948
0.150134,-0.620263,0.9046559999999999,-0.16419,0.519303,0.34381799999999996
-0.68795,0.615341,0.061513,-0.649465,-0.291876,0.23131
-1.633607,0.255019,-0.55086,-0.6683899999999999,0.117006,0.083957
-0.7636649999999999,-0.9135340000000001,-2.209982,-1.5518379999999998,-1.432554,0.072573
0.8872700000000001,0.599693,0.11478699999999999,0.298602,-0.24146399999999998,0.496446
-0.845123,-0.46672700000000006,-0.970355,-0.8569549999999999,-0.21854099999999999,0.157815
-1.187307,-0.526475,-1.427949,-0.971281,-0.465552,0.0862
-1.839605,-0.523262,-1.5957350000000001,-1.093069,-0.718006,0.060009
0.405482,0.6150100000000001,1.278054,-0.035454,0.13783900000000002,0.42985100000000004
-1.491514,-0.283163,-1.153269,-0.98506,-0.4545,0.08249
1.2628110000000001,1.1579629999999999,0.403621,1.810055,-0.034862,0.5764819999999999
1.356537,-0.617576,0.056362,1.653995,0.07229,0.61123
1.034869,-0.646875,0.313238,0.719398,0.540081,0.507145
0.8455159999999999,-1.371609,0.876865,1.037289,-0.177648,0.526341
-0.760452,-0.543972,-1.453989,-1.069494,-0.9385469999999999,0.070802
-1.166955,-0.542746,-1.213062,-0.899199,-0.645595,0.10246300000000001
-0.765646,-0.25576,-0.596345,-0.547883,-0.031796,0.148294
-0.8218,-0.848879,-1.8183580000000001,-1.107193,-1.186971,0.069334
0.966766,1.276957,0.482271,1.443259,0.8199799999999999,0.605456
-2.409266,-0.514487,-1.550845,-1.298381,-0.820464,0.021756
1.0256969999999999,-0.64261,-0.26155900000000004,0.42839099999999997,-0.898107,0.510243
1.254269,-0.998948,-1.10294,1.306516,-0.264981,0.81791
0.5585939999999999,1.730318,2.031354,0.581608,0.651446,0.42036899999999994
-0.49646,0.420254,0.537898,-0.374769,0.04147,0.281513
1.089564,-1.104072,-0.838774,0.22974299999999998,0.12578399999999998,0.656512
0.746309,0.8905270000000001,-0.034035,0.253757,0.41886899999999994,0.318511
-0.7776489999999999,-0.690822,-1.940194,-1.414627,-1.1352790000000001,0.065666
-0.505438,0.604614,0.377117,-0.441617,-0.041322000000000005,0.279517
0.690299,-0.273744,0.267432,0.420958,0.172138,0.484842
0.8419139999999999,-0.224967,0.962432,0.441158,0.804265,0.46195699999999995
0.342856,0.11947100000000001,1.025862,0.219877,0.45903599999999994,0.43741599999999997
0.659902,0.45913100000000007,0.772251,0.301919,0.338371,0.457819
-0.38495300000000005,0.677288,0.414529,-0.41717600000000005,-0.313606,0.290931
0.9499190000000001,0.056008,0.731432,0.939995,0.302791,0.591248
1.091229,-0.059613,0.218277,1.3422100000000001,1.232326,0.630726
0.736349,2.180046,0.795281,0.796246,0.43632299999999996,0.539549
0.706125,-1.3855979999999999,0.385774,0.522644,0.284978,0.53203
-0.902598,-0.213777,-0.42586,-0.554615,-0.021621,0.184649
-1.7506119999999998,-0.28126599999999996,-0.942932,-0.966742,-0.31489,0.095887
-0.094587,0.80777,0.6049800000000001,-0.319811,-0.102494,0.29992399999999997
-1.224828,0.064819,-0.574226,-0.818204,-0.043296,0.129693
0.02274,1.7149990000000002,0.8193739999999999,-0.292534,0.385474,0.356108
-0.9234899999999999,0.18121400000000001,-0.5227539999999999,-0.785037,-0.077214,0.130329
-1.331525,-0.459758,-1.3107739999999999,-0.9839829999999999,-0.517103,0.071154
0.6538579999999999,-0.591155,1.051972,0.486098,-0.11617999999999999,0.48686199999999996
0.846916,-1.2424959999999998,2.6327130000000003,1.349356,0.412627,0.664373
-0.918068,-0.8884559999999999,-1.896508,-1.396521,-1.598584,0.084716
0.640353,-1.22751,-0.592802,-0.015231,0.085531,0.548656
0.751286,1.616934,0.535713,0.274542,0.171015,0.470649
-1.6400439999999998,0.10076900000000001,-0.777292,-0.867711,-0.15346400000000002,0.08925
1.142583,0.734093,0.32856799999999997,0.863024,0.24275100000000002,0.55589
0.735897,-1.6806990000000002,3.1349419999999997,2.611262,0.800559,0.7202810000000001
-0.5743090000000001,0.332228,0.284604,-0.339819,-0.031429,0.24257199999999998
-1.558308,0.322286,-0.56701,-0.594258,0.010981999999999999,0.080211
-0.11790899999999999,1.242034,0.741606,0.004783,0.10975,0.41334099999999996
0.732418,-1.1782,0.20388199999999998,0.6482979999999999,-0.12683,0.5721729999999999
-0.741316,-0.6627850000000001,-1.40321,-0.9730409999999999,-0.713024,0.12223599999999998
1.6967029999999999,-1.566033,2.018305,1.746851,1.3111389999999998,0.724136
1.270888,-0.830066,0.738243,1.383815,-0.368309,0.5607
-1.2147569999999999,-0.02213,-0.841656,-0.9122,-0.26348299999999997,0.080799
1.358465,-0.9638329999999999,0.543979,1.580025,0.399831,0.6515770000000001
0.852927,-0.080977,0.9369790000000001,0.438778,0.30307199999999995,0.455273
0.250699,1.4135659999999999,0.777737,0.009169,-0.37514400000000003,0.336465
-0.447162,-0.810578,-1.934821,-1.233256,-0.9628129999999999,0.091261
-0.8427879999999999,0.454132,-0.339337,-0.5936939999999999,-0.014856,0.147128
0.655688,-0.9082370000000001,0.48980100000000004,0.242071,1.14635,0.472395
0.800321,0.43284799999999996,0.992044,0.294883,-0.381769,0.39436
0.505467,0.795399,0.826717,0.11081500000000001,0.037818,0.43232600000000004
-1.062454,-0.863806,-2.0145619999999997,-1.290991,-1.478995,0.088009
1.447841,-0.14349,0.298175,1.742752,0.626376,0.6585770000000001
-0.800863,-0.048955,-1.835114,-1.356658,-1.009901,0.080775
-0.774826,0.425212,-0.032711000000000004,-0.5223369999999999,0.011469,0.21539499999999998
-2.041795,-0.600162,-1.447008,-1.113047,-0.584485,0.028555
1.090052,0.7658510000000001,0.492154,0.7272460000000001,0.487609,0.48076899999999995
-0.7601479999999999,-0.571016,-1.19164,-0.780791,-0.5255449999999999,0.143747
-2.573168,-0.523733,-1.377757,-1.210148,-0.484067,0.026006
1.0635709999999998,0.6256189999999999,0.544928,1.307557,0.002278,0.594508
-0.864607,-0.050152999999999996,-0.604827,-0.744893,-0.162456,0.169872
-0.7941199999999999,-0.053229,-0.618638,-0.788242,-0.242759,0.13660899999999998
0.743713,-1.137993,-0.835881,0.138648,-0.706914,0.679767
-2.752386,-0.046922000000000005,-1.067009,-0.971658,-0.388822,0.020541999999999998
1.107977,-0.44204499999999997,-0.45743500000000004,0.989344,0.45645399999999997,0.520573
-0.914969,-0.409393,-1.010653,-0.8628620000000001,-0.418121,0.147992
0.220883,2.813666,1.020678,-0.163892,0.07173600000000001,0.425754
0.9016559999999999,0.8448120000000001,0.208373,0.442503,-0.08401,0.494612
-2.614925,-0.401814,-1.394838,-1.077392,-0.507834,0.038943
-1.028332,0.167403,-0.313614,-0.731302,-0.140625,0.19798
-0.859618,-0.068662,-0.689088,-0.888648,-0.021379,0.096825
-0.020154,0.628605,0.82876,-0.09021900000000001,0.045239,0.44242700000000007
-0.8988940000000001,-0.131396,-0.81165,-0.911761,-0.23453600000000002,0.081338
-1.2167780000000001,-0.16087200000000001,-0.9773229999999999,-0.790693,-0.341492,0.070904
0.8504639999999999,0.678517,0.38506999999999997,0.6036279999999999,0.47871400000000003,0.488936
0.5635220000000001,1.529068,0.73211,0.733083,0.27929,0.49103900000000006
-0.560658,-0.080089,0.276633,-0.529384,-0.576855,0.30428099999999997
0.8566879999999999,-0.193607,0.8564200000000001,0.548459,0.31792,0.41706499999999996
-1.6414220000000002,-0.16808499999999998,-0.765421,-0.6794439999999999,-0.24189699999999997,0.041067
0.971742,-1.78852,1.179613,0.664048,0.11014000000000002,0.48668500000000003
1.283552,-1.090651,-0.207344,1.203719,0.413813,0.565149
0.277573,0.992109,0.853615,-0.134229,0.770918,0.374136
0.259794,-0.5412640000000001,0.9026569999999999,-0.240735,0.412455,0.378614
-1.058147,-0.051762,-0.848993,-0.698281,-0.10648900000000001,0.125813
-1.467803,-0.10346500000000002,-0.8677,-0.777972,-0.22977199999999998,0.12282
1.01893,1.4352479999999999,1.16363,0.600399,0.012967,0.586124
1.236928,0.05280599999999999,0.751307,1.283579,-0.019624000000000003,0.48455200000000004
1.0336610000000002,-1.287563,-0.365976,1.010825,0.446755,0.622283
-0.9496049999999999,-0.539744,-1.516865,-1.077915,-0.7076319999999999,0.123296
0.936011,0.52427,0.0014320000000000001,1.448844,0.379942,0.670597
1.364849,-0.831995,4.379909,2.03077,0.013537,0.731023
0.416024,-1.086049,0.572041,0.54033,0.358009,0.461588
0.5531520000000001,1.059009,0.83231,0.659586,-0.776364,0.486484
-1.207584,-1.030716,-2.313786,-1.387824,-0.613261,0.037435
0.796244,-0.330409,1.016067,0.379182,0.8828440000000001,0.483667
-1.656953,-0.07244600000000001,-1.0270110000000001,-1.019674,-0.377864,0.064153
-1.337543,-0.044174,-0.673601,-0.762322,-0.156378,0.124859
1.358523,-0.797968,-1.54694,1.375183,0.659303,0.835082
-0.922449,-0.590303,-1.167935,-0.8822620000000001,-0.263272,0.116539
-0.452074,0.559176,0.27029200000000003,-0.22207800000000003,-0.053721000000000005,0.264639
-0.9780129999999999,-0.658729,-1.636469,-1.149173,-0.898489,0.078154
0.106248,0.352998,0.6331869999999999,0.260757,0.372967,0.44341099999999994
-1.0965049999999998,-0.679003,-1.654009,-1.375069,-0.7449279999999999,0.028975
-0.138249,-0.628416,-0.386719,-0.675022,-0.457742,0.295619
0.076736,-0.331189,0.171052,-0.394057,0.244421,0.242456
-0.828918,-0.23685900000000001,-0.996771,-0.846218,-0.28412800000000005,0.06552000000000001
-0.07625599999999999,-0.867194,0.339122,-0.236033,0.8955629999999999,0.383327
0.294165,-0.642868,-0.958327,-0.8675,0.264262,0.253207
-1.345151,-0.176738,-0.965802,-0.766784,-0.07801,0.066844
0.273464,2.0902,0.915265,-0.100811,0.207265,0.391011
0.7758689999999999,0.323912,-0.082483,0.259447,0.305623,0.570171
1.290329,0.09986,2.139481,1.50224,0.5125609999999999,0.578624
1.079489,0.693971,0.14826199999999998,0.710701,0.615055,0.42179700000000003
0.742302,-0.715117,0.089246,0.41571199999999997,0.819636,0.569905
1.438687,0.21206999999999998,0.883716,2.358423,0.7233930000000001,0.651824
0.8656,1.6611619999999998,0.30767100000000003,0.207963,0.281545,0.441964
-1.215985,0.170129,-0.210211,-0.5726859999999999,0.01285,0.176735
-0.074326,1.0308389999999998,0.6256649999999999,0.010339,0.131589,0.390467
-1.886536,-0.352306,-1.178093,-0.791938,-0.272768,0.082762
0.62733,-0.298779,0.165606,0.236258,0.531155,0.451795
1.148515,-0.946702,1.020857,1.584341,-0.037499,0.614783
-0.8399260000000001,-0.42766899999999997,-0.829829,-0.7224649999999999,-0.020552,0.12870299999999998
-1.731632,0.247575,-0.762608,-0.791026,-0.159296,0.083138
1.163809,0.31946599999999997,0.27181,0.208367,-0.124458,0.42044
1.009399,-0.199317,0.562972,1.057291,0.59796,0.577342
-0.975611,0.010576,-0.175298,-0.405579,0.059782,0.22258000000000003
-1.387969,-0.099111,-0.777763,-0.800793,-0.121466,0.100297
-1.016061,0.30544299999999996,-0.466292,-0.648517,-0.07751799999999999,0.14893
1.428401,-1.378254,-0.711162,0.13089800000000001,-0.75955,0.497424
0.8884549999999999,0.703863,1.622942,1.286006,-0.446639,0.6093029999999999
0.373136,-0.30741,0.516093,0.942077,0.140062,0.49258100000000005
-0.015790000000000002,1.473684,0.72311,-0.143042,0.47301800000000005,0.373782
-0.747321,-0.44904799999999995,-1.43361,-1.017799,-0.753355,0.079299
-1.57641,-0.11486199999999999,-0.9671049999999999,-0.90736,-0.16548,0.061551999999999996
-1.274852,-0.313596,-1.057798,-0.78747,0.043202,0.10076
-1.322367,0.070286,-0.775968,-0.810232,-0.059814,0.088631
-1.444583,-0.8631409999999999,-1.7444060000000001,-1.595081,-0.789652,0.01573
1.227573,-1.590637,2.823059,1.454049,0.29083000000000003,0.68338
1.098586,0.220385,-0.9992559999999999,0.199822,0.585889,0.647779
-1.6469610000000001,-0.78951,-1.715852,-1.228235,-0.8256530000000001,0.12828399999999998
0.807503,-0.909314,-0.6777529999999999,0.1864,-0.160279,0.560058
-0.171656,-0.995612,0.973923,0.17563900000000002,0.166911,0.436774
1.129797,0.42868100000000003,0.09994299999999999,1.045308,-0.072493,0.533992
0.292906,-0.107749,0.787171,0.13949,-0.309057,0.391364
-1.2861850000000001,-0.8009,-2.125903,-2.057517,-1.7865380000000002,0.005139
-1.298922,0.099788,-0.683608,-0.8247950000000001,0.09036,0.084523
-1.8358990000000002,-0.8782979999999999,-2.064596,-1.6695810000000002,-1.0930799999999998,0.020578
-0.809375,-0.437241,-1.257318,-1.043439,-0.367506,0.11406400000000001
0.967734,-0.9395370000000001,0.565551,0.365146,0.308339,0.5203939999999999
1.024783,-1.4718950000000002,0.641596,0.9898469999999999,0.11412699999999999,0.5327270000000001
-0.886848,-0.096402,-0.812686,-0.8783719999999999,-0.27524099999999996,0.084493
-0.9748870000000001,-0.065555,-0.21005,-0.49093100000000006,0.016986,0.20313699999999998
-0.22801799999999997,1.148787,0.641286,-0.18263,0.23853000000000002,0.332457
1.07745,0.567239,-0.095685,0.903442,0.527917,0.5342060000000001
0.8351729999999999,-1.087112,0.6774100000000001,0.655772,0.144268,0.541658
-1.0323229999999999,-0.068125,-1.005231,-0.9932469999999999,-0.437486,0.08209
1.357748,-0.348183,1.9370720000000001,2.00968,0.5804819999999999,0.614418
0.946631,-1.087697,-0.5373180000000001,2.069773,0.21637800000000001,0.820939
1.019844,0.329769,0.021165,0.772308,-0.474025,0.566973
-0.937008,-0.08185,-0.41737799999999997,-0.704925,-0.146789,0.163144
0.545317,-0.6567149999999999,0.057161000000000003,0.26161100000000004,-0.11218499999999999,0.49778
-1.406324,-0.566736,-1.558286,-0.9631569999999999,-0.90651,0.065808
1.131506,-0.46617700000000006,2.9448,1.436984,0.051410000000000004,0.599915
-0.962751,0.11739400000000001,-0.38268,-0.601133,0.047556,0.146764
0.034606,0.761368,0.9043100000000001,-0.097723,0.352142,0.404273
1.331999,0.48383000000000004,0.543523,1.897191,0.158422,0.623221
0.550215,1.425438,0.517392,0.35233200000000003,0.318817,0.455546
-0.907809,-0.24580900000000003,-0.849934,-0.629206,-0.316977,0.151386
-1.063674,0.042237000000000004,-0.452604,-0.667981,-0.324319,0.166421
1.652684,-0.90271,0.149225,1.617513,1.055709,0.613853
-1.231645,-0.5335810000000001,-1.3062610000000001,-0.9489569999999999,-0.228465,0.091896
0.922688,-0.75225,1.783675,1.109436,-0.624255,0.543319
-0.9587690000000001,-0.27198,-1.1985649999999999,-1.139833,-0.535189,0.08758300000000001
-1.07768,0.423954,-0.603743,-0.721745,-0.042009,0.102717
0.67443,0.8209700000000001,0.8534579999999999,0.500467,-0.398255,0.508417
1.6933349999999998,-1.3829639999999999,-2.531525,-2.45958,1.868386,0.36880300000000005
1.25924,-0.389323,1.052599,2.385208,0.70018,0.753609
1.278618,-1.049943,-0.645343,1.374452,-1.816211,0.634097
1.072031,1.539962,0.8826209999999999,0.8733290000000001,0.43989700000000004,0.505923
0.124426,2.658113,0.949189,-0.222131,-0.34892,0.402986
0.506698,0.950918,0.633432,0.30448600000000003,-0.086171,0.451169
0.796797,-0.838131,-0.066434,0.205817,0.31411999999999995,0.524849
0.597583,2.731592,0.608584,0.352133,0.224969,0.433938
1.206588,0.8753690000000001,0.644511,1.250325,-0.941902,0.605016
0.9926020000000001,2.0587400000000002,0.204309,0.576713,-0.551473,0.501595
0.545361,-1.127681,0.740133,0.332886,0.395415,0.470369
0.5220100000000001,-1.295342,-0.617092,0.21698699999999999,0.290986,0.616779
1.197765,-1.183858,0.463512,1.2409379999999999,0.725741,0.551338
-0.888753,-0.365644,-1.22895,-0.6347729999999999,-0.560641,0.086325
-0.9550860000000001,-0.018068999999999998,-0.525359,-0.537227,0.149636,0.109542
-1.1333389999999999,-0.42308100000000004,-0.501745,-0.567926,-0.20617399999999997,0.228296
0.398487,-0.727973,0.863553,0.209542,0.18843,0.426555
0.423121,0.6511020000000001,0.569232,0.921637,0.588971,0.506475
-0.9806520000000001,-0.062045,-0.7901560000000001,-0.8432120000000001,-0.186933,0.099179
1.394779,-0.9100299999999999,-0.060275999999999996,1.744243,-0.13908800000000002,0.771251
0.410346,-1.584805,-1.7124380000000001,-3.1042,-1.4307290000000001,0.241412
-0.753444,-0.455351,-1.179729,-0.953759,-0.5745140000000001,0.126686
0.45751800000000004,-0.883956,0.535621,-0.197749,0.26721999999999996,0.420835
1.288938,0.67474,0.558163,1.472787,-0.44422,0.639704
-1.069857,-0.28231999999999996,-0.842309,-0.953817,-0.051778,0.12483599999999999
-0.970333,-0.462265,-1.478089,-1.069763,-0.702022,0.15315299999999998
0.834327,-0.197978,0.61595,1.703397,-9.4e-05,0.569964
-0.950707,-0.974808,-1.8053080000000001,-1.6923810000000001,-1.1836,0.009572
-1.176461,-0.039568,-0.40207800000000005,-0.683614,0.045886,0.140381
1.282455,-0.942601,-0.38914099999999996,1.25815,-0.269577,0.564172
1.6971939999999999,-0.976938,0.062216999999999995,1.909362,-0.647491,0.620145
0.906309,1.198775,-0.255678,0.627536,0.008114,0.557298
-2.273245,-0.002341,-0.8342870000000001,-0.864699,-0.282478,0.076686
0.07596699999999999,-0.751698,-1.084152,-0.9134690000000001,-0.595229,0.173843
-1.045339,-0.716465,-1.710661,-1.119316,-0.8780469999999999,0.051126
-0.811383,0.523882,-0.75135,-0.48804200000000003,-0.15143900000000002,0.128152
-0.7535310000000001,-0.595406,-1.101794,-0.962935,-0.426922,0.16830699999999998
-0.800184,0.190116,-0.10391900000000001,-0.67511,-0.053034000000000005,0.17798
1.308884,-1.213258,0.088451,1.640638,-0.261142,0.667231
1.080523,1.61355,0.059207,0.766694,0.288684,0.47493199999999997
0.354979,0.8674059999999999,0.548547,0.434666,0.141951,0.49863999999999997
0.352466,0.0786,0.396919,-0.359557,0.649885,0.357456
-0.275239,0.202733,0.29536999999999997,-0.318683,-0.168456,0.268773
-0.854088,0.054621,-0.557014,-0.73601,-0.061219,0.14089400000000002
1.19897,1.646336,-0.591168,0.914431,1.020832,0.578511
1.561954,-1.485909,0.8326459999999999,1.049372,0.749617,0.523321
-0.914267,0.621866,-0.543709,-0.670221,0.07434199999999999,0.15755999999999998
0.33561799999999997,1.9776650000000002,0.71785,0.07854900000000001,0.376938,0.399658
-1.6321860000000001,0.0016579999999999998,-0.869648,-0.724491,-0.16354100000000002,0.038494
-1.367103,-0.616273,-1.7993290000000002,-1.374373,-0.791166,0.037337
-1.468184,-0.5433279999999999,-1.706477,-1.0456729999999999,-0.9749969999999999,0.046272
-0.849642,-0.612143,-1.594424,-1.1540620000000001,-0.888401,0.09664600000000001
1.671621,-1.1484020000000001,0.550769,1.31388,1.186658,0.627577
1.5947799999999999,0.068511,1.185274,1.715118,0.327392,0.735255
1.630702,-0.316405,0.254996,1.312798,1.413352,0.599471
0.779317,1.434436,0.422062,0.49671800000000005,0.260439,0.533353
0.813625,0.382698,1.278094,1.685343,1.477746,0.6736409999999999
0.075775,0.388731,0.822883,0.114096,0.170929,0.415389
0.8833110000000001,0.019027000000000002,0.448212,0.37172,-0.554571,0.449179
-0.9038450000000001,-0.629743,-1.946502,-1.491049,-1.34235,0.040347
-0.869741,-0.448054,-0.7592409999999999,-0.899433,-0.42255200000000004,0.20336500000000002
-1.846683,0.049426,-0.754355,-0.777276,0.029894999999999998,0.077999
-1.688398,-0.022456,-0.835626,-0.834883,-0.0335,0.080596
-0.931733,-0.444921,-0.261427,-0.469929,-0.004682,0.23851599999999998
-1.808787,-0.157998,-1.065564,-0.951478,-0.32538,0.030516
-2.067949,-0.169997,-1.13667,-1.021513,-0.32264899999999996,0.029349
-0.893898,-0.614284,-1.624277,-1.058727,-0.982358,0.07798300000000001
-1.58511,0.171011,-0.319484,-0.698357,-0.021071,0.14725
-1.819659,-0.472005,-1.43289,-1.0601180000000001,-0.66576,0.062414
-0.248389,-0.9767040000000001,-1.626535,-1.1532719999999999,-1.07538,0.19111199999999998
-0.905616,0.170842,-0.41264300000000004,-0.519781,0.24545799999999998,0.12980799999999998
-1.3690149999999999,-0.059421,-0.859087,-0.824578,-0.233225,0.08496000000000001
0.9900629999999999,-0.270361,0.36195900000000003,1.045091,0.827525,0.6199319999999999
-0.7902520000000001,-0.475571,-0.6848989999999999,-0.711101,-0.187198,0.21347600000000003
